CustomerKey,Quantity_sum,Quantity_count,Quantity_mean
777495,8,3,2.6666666666666665
777688,38,11,3.4545454545454546
777813,19,5,3.8
777904,1,1,1.0
777994,16,4,4.0
778127,7,4,1.75
778259,22,7,3.142857142857143
778498,51,20,2.55
778574,1,1,1.0
778636,70,18,3.888888888888889
779320,12,5,2.4
779729,7,3,2.3333333333333335
780145,6,1,6.0
780607,5,2,2.5
780674,7,4,1.75
780806,13,4,3.25
780834,5,2,2.5
780974,80,27,2.962962962962963
781667,12,5,2.4
781703,16,4,4.0
781865,10,3,3.3333333333333335
782107,21,7,3.0
782381,1,1,1.0
782571,8,3,2.6666666666666665
782741,5,1,5.0
783060,28,7,4.0
783323,23,6,3.8333333333333335
783542,15,4,3.75
783691,23,4,5.75
784001,32,9,3.5555555555555554
784075,7,1,7.0
784276,10,4,2.5
784296,15,3,5.0
784331,14,7,2.0
784521,11,3,3.6666666666666665
784536,5,2,2.5
784572,22,7,3.142857142857143
784640,5,3,1.6666666666666667
784983,21,5,4.2
785234,12,3,4.0
785245,24,7,3.4285714285714284
785344,24,6,4.0
785353,13,5,2.6
785381,30,7,4.285714285714286
785441,14,4,3.5
785565,33,9,3.6666666666666665
785749,9,3,3.0
785861,19,5,3.8
786030,43,17,2.5294117647058822
786094,15,3,5.0
786238,5,2,2.5
786466,7,3,2.3333333333333335
786560,24,5,4.8
786832,38,10,3.8
786890,18,6,3.0
786926,6,2,3.0
787315,61,20,3.05
788145,2,1,2.0
788244,19,9,2.111111111111111
788408,15,4,3.75
788414,18,7,2.5714285714285716
788420,2,1,2.0
788625,22,7,3.142857142857143
788834,7,3,2.3333333333333335
789061,9,2,4.5
789108,14,5,2.8
789177,7,4,1.75
789492,21,6,3.5
789600,36,11,3.272727272727273
789641,4,1,4.0
789837,2,1,2.0
789843,4,1,4.0
790067,7,2,3.5
790269,34,8,4.25
790329,47,12,3.9166666666666665
790593,16,5,3.2
791538,19,4,4.75
791544,13,5,2.6
791753,10,4,2.5
791808,7,2,3.5
791825,5,4,1.25
791855,17,5,3.4
791967,26,11,2.3636363636363638
792110,9,1,9.0
792270,7,3,2.3333333333333335
792279,20,8,2.5
792298,2,1,2.0
792434,61,11,5.545454545454546
792588,28,9,3.111111111111111
792601,12,3,4.0
792829,31,9,3.4444444444444446
793099,2,2,1.0
793573,19,4,4.75
793686,75,28,2.6785714285714284
793700,7,4,1.75
793867,27,9,3.0
793968,4,2,2.0
794575,11,3,3.6666666666666665
795382,25,8,3.125
795665,21,5,4.2
795767,1,1,1.0
795887,8,3,2.6666666666666665
796191,23,10,2.3
796439,21,7,3.0
796606,8,2,4.0
796631,31,15,2.066666666666667
797322,23,6,3.8333333333333335
797480,10,3,3.3333333333333335
797634,19,7,2.7142857142857144
797679,7,2,3.5
798120,2,1,2.0
798990,14,5,2.8
799025,6,4,1.5
799260,15,3,5.0
799323,4,1,4.0
799366,7,2,3.5
799620,11,6,1.8333333333333333
799689,6,3,2.0
799779,2,1,2.0
800156,17,6,2.8333333333333335
800159,18,5,3.6
800273,24,9,2.6666666666666665
800304,1,1,1.0
800388,20,6,3.3333333333333335
800548,3,1,3.0
800891,1,1,1.0
800933,15,3,5.0
800943,13,5,2.6
800959,2,1,2.0
801069,11,6,1.8333333333333333
801168,36,10,3.6
801203,17,4,4.25
801350,11,4,2.75
801770,8,3,2.6666666666666665
801780,13,2,6.5
801796,11,3,3.6666666666666665
801893,20,7,2.857142857142857
802041,31,9,3.4444444444444446
802246,15,6,2.5
802265,11,3,3.6666666666666665
802354,17,4,4.25
802596,2,2,1.0
802660,6,3,2.0
802757,31,8,3.875
803022,2,1,2.0
803041,6,2,3.0
803125,15,5,3.0
803670,21,3,7.0
803903,9,2,4.5
804008,1,1,1.0
804388,18,7,2.5714285714285716
804871,13,2,6.5
805166,21,7,3.0
805212,5,3,1.6666666666666667
805258,28,9,3.111111111111111
805389,10,3,3.3333333333333335
805635,12,3,4.0
805914,45,12,3.75
806791,12,3,4.0
806903,8,2,4.0
807061,5,2,2.5
807157,11,3,3.6666666666666665
807349,13,4,3.25
807577,6,2,3.0
807641,28,9,3.111111111111111
807958,17,5,3.4
808000,27,9,3.0
808172,13,2,6.5
808497,23,6,3.8333333333333335
808540,7,3,2.3333333333333335
808670,27,7,3.857142857142857
809163,8,3,2.6666666666666665
809243,17,3,5.666666666666667
809370,2,2,1.0
809452,29,6,4.833333333333333
809659,4,2,2.0
810167,31,11,2.8181818181818183
810226,3,2,1.5
810304,7,2,3.5
810415,15,7,2.142857142857143
810541,2,1,2.0
810775,5,2,2.5
810797,10,2,5.0
810900,19,6,3.1666666666666665
810968,15,6,2.5
811059,6,3,2.0
811306,5,1,5.0
811602,8,2,4.0
811715,6,4,1.5
811725,2,2,1.0
811809,25,8,3.125
811912,38,7,5.428571428571429
812462,53,15,3.533333333333333
812557,43,10,4.3
813109,13,5,2.6
813600,8,3,2.6666666666666665
813685,3,3,1.0
813692,4,4,1.0
813868,2,1,2.0
813943,12,4,3.0
814070,10,2,5.0
814141,20,6,3.3333333333333335
814284,1,1,1.0
814898,3,1,3.0
814949,10,1,10.0
815009,37,10,3.7
815431,7,2,3.5
815458,8,2,4.0
815559,22,3,7.333333333333333
815708,5,4,1.25
816104,15,7,2.142857142857143
816452,5,3,1.6666666666666667
816687,13,4,3.25
816906,2,1,2.0
816916,1,1,1.0
816932,19,8,2.375
817078,24,5,4.8
817271,28,10,2.8
817645,9,5,1.8
817781,18,5,3.6
817992,13,4,3.25
818100,19,7,2.7142857142857144
818245,18,4,4.5
818966,28,6,4.666666666666667
819031,12,2,6.0
819369,27,9,3.0
819688,3,1,3.0
819803,19,5,3.8
819814,1,1,1.0
819887,26,7,3.7142857142857144
819982,1,1,1.0
820276,9,5,1.8
820468,13,5,2.6
820595,5,1,5.0
820848,9,5,1.8
820946,13,5,2.6
821074,16,4,4.0
821079,6,2,3.0
821760,10,5,2.0
822180,1,1,1.0
822437,6,2,3.0
822658,19,5,3.8
822698,5,3,1.6666666666666667
823079,33,11,3.0
823143,18,7,2.5714285714285716
823157,7,4,1.75
823264,3,3,1.0
823679,22,7,3.142857142857143
823682,7,3,2.3333333333333335
824232,8,3,2.6666666666666665
824543,20,6,3.3333333333333335
824641,9,4,2.25
824697,4,2,2.0
824789,2,1,2.0
824810,26,8,3.25
825321,37,7,5.285714285714286
825334,7,4,1.75
825856,3,1,3.0
825894,50,15,3.3333333333333335
825960,4,2,2.0
826032,29,8,3.625
826253,12,4,3.0
826491,31,5,6.2
826672,2,1,2.0
826782,8,3,2.6666666666666665
826863,18,4,4.5
827041,10,4,2.5
827536,7,3,2.3333333333333335
828017,5,1,5.0
828028,13,2,6.5
828125,30,9,3.3333333333333335
828800,16,4,4.0
828806,18,7,2.5714285714285716
828969,23,8,2.875
829132,4,1,4.0
829295,15,5,3.0
829346,42,12,3.5
829679,21,4,5.25
829929,5,2,2.5
830087,11,3,3.6666666666666665
830137,24,5,4.8
830366,17,7,2.4285714285714284
830447,20,5,4.0
830610,11,3,3.6666666666666665
830683,5,3,1.6666666666666667
830974,5,2,2.5
831062,1,1,1.0
831099,22,6,3.6666666666666665
831151,19,5,3.8
831207,17,3,5.666666666666667
831208,31,13,2.3846153846153846
831657,34,9,3.7777777777777777
831717,8,2,4.0
832004,30,6,5.0
832078,2,1,2.0
832272,7,2,3.5
832343,7,1,7.0
832398,9,3,3.0
832813,23,8,2.875
833090,2,1,2.0
833662,14,4,3.5
833699,2,1,2.0
833851,5,1,5.0
834086,12,3,4.0
834109,12,3,4.0
834236,11,4,2.75
834480,7,3,2.3333333333333335
834550,19,5,3.8
834711,16,8,2.0
834977,16,5,3.2
835043,4,2,2.0
835380,6,3,2.0
835381,6,2,3.0
835552,18,5,3.6
835858,20,7,2.857142857142857
836267,30,10,3.0
836435,47,12,3.9166666666666665
836443,24,6,4.0
836853,16,7,2.2857142857142856
836922,8,2,4.0
837092,8,4,2.0
837312,19,5,3.8
837383,8,5,1.6
837475,12,5,2.4
837507,7,3,2.3333333333333335
837526,14,4,3.5
837545,2,1,2.0
837654,6,2,3.0
837702,15,6,2.5
837781,13,3,4.333333333333333
837825,8,1,8.0
837850,8,2,4.0
837870,24,11,2.1818181818181817
837943,9,3,3.0
838480,34,6,5.666666666666667
838631,18,4,4.5
839353,19,5,3.8
839871,3,2,1.5
839948,10,3,3.3333333333333335
839949,5,1,5.0
840443,11,2,5.5
840446,18,6,3.0
840642,8,2,4.0
841472,14,6,2.3333333333333335
841761,15,5,3.0
841852,17,6,2.8333333333333335
842205,6,4,1.5
842317,23,11,2.090909090909091
842359,9,3,3.0
842407,7,3,2.3333333333333335
843433,3,1,3.0
843554,2,1,2.0
843597,5,1,5.0
844003,4,1,4.0
844208,25,5,5.0
844232,6,1,6.0
844474,23,7,3.2857142857142856
844760,2,1,2.0
844832,4,2,2.0
845119,5,2,2.5
845362,11,5,2.2
845516,15,5,3.0
845621,27,9,3.0
845864,6,3,2.0
846031,9,5,1.8
846141,10,2,5.0
846187,27,10,2.7
846264,27,5,5.4
846847,7,2,3.5
846917,1,1,1.0
847185,3,2,1.5
847222,30,8,3.75
847501,30,6,5.0
848117,7,3,2.3333333333333335
848290,5,1,5.0
848337,13,4,3.25
848374,5,2,2.5
848393,1,1,1.0
848517,2,1,2.0
848570,13,5,2.6
848846,3,2,1.5
848896,4,4,1.0
848897,15,4,3.75
848928,3,1,3.0
849208,14,4,3.5
849706,5,4,1.25
849863,20,4,5.0
850158,5,2,2.5
850204,19,8,2.375
850529,34,15,2.2666666666666666
850585,29,5,5.8
850625,4,2,2.0
850894,3,1,3.0
851066,21,6,3.5
851164,11,2,5.5
851653,3,1,3.0
851776,1,1,1.0
851890,32,11,2.909090909090909
852023,5,3,1.6666666666666667
852444,27,9,3.0
853262,1,1,1.0
853325,7,3,2.3333333333333335
853416,12,3,4.0
853548,9,6,1.5
853808,3,1,3.0
854269,3,2,1.5
854324,3,1,3.0
854554,16,5,3.2
854579,2,1,2.0
854629,8,3,2.6666666666666665
855069,4,2,2.0
855237,2,1,2.0
855476,13,3,4.333333333333333
855668,3,2,1.5
856134,15,4,3.75
856210,5,1,5.0
856222,8,3,2.6666666666666665
856365,14,3,4.666666666666667
856497,27,6,4.5
856525,18,6,3.0
856677,18,3,6.0
856705,27,7,3.857142857142857
856895,12,2,6.0
857048,9,3,3.0
857122,1,1,1.0
857287,28,10,2.8
857426,13,4,3.25
857638,33,9,3.6666666666666665
857753,3,1,3.0
858069,2,1,2.0
858132,28,7,4.0
858185,15,5,3.0
858368,11,4,2.75
858612,1,1,1.0
858760,56,16,3.5
859240,22,8,2.75
859349,11,4,2.75
859566,27,9,3.0
859587,8,3,2.6666666666666665
859790,26,6,4.333333333333333
859981,12,3,4.0
860255,8,3,2.6666666666666665
860549,10,4,2.5
860762,15,4,3.75
860985,7,6,1.1666666666666667
861207,32,9,3.5555555555555554
861209,1,1,1.0
861320,22,6,3.6666666666666665
861729,27,6,4.5
861730,18,5,3.6
861784,11,2,5.5
862134,6,3,2.0
862830,10,3,3.3333333333333335
863057,5,3,1.6666666666666667
863561,9,3,3.0
863819,17,4,4.25
864103,7,2,3.5
864150,4,1,4.0
864331,4,2,2.0
864479,2,2,1.0
864691,5,3,1.6666666666666667
864708,12,4,3.0
865163,19,5,3.8
865536,2,2,1.0
865760,20,6,3.3333333333333335
866074,1,1,1.0
866166,2,2,1.0
866332,37,8,4.625
866393,6,4,1.5
866481,28,6,4.666666666666667
866597,12,6,2.0
867445,7,4,1.75
868292,37,13,2.8461538461538463
868347,8,3,2.6666666666666665
868367,7,3,2.3333333333333335
868419,2,1,2.0
868439,19,4,4.75
868463,1,1,1.0
868496,4,2,2.0
868701,13,6,2.1666666666666665
868738,3,2,1.5
869108,10,3,3.3333333333333335
869200,36,11,3.272727272727273
869472,3,1,3.0
869788,1,1,1.0
869957,1,1,1.0
869976,6,4,1.5
870611,1,1,1.0
870651,4,2,2.0
870682,7,3,2.3333333333333335
870805,18,7,2.5714285714285716
870923,17,4,4.25
870990,7,2,3.5
871066,12,2,6.0
871241,34,13,2.6153846153846154
871505,34,10,3.4
871585,2,1,2.0
871690,10,3,3.3333333333333335
871773,6,3,2.0
872446,36,9,4.0
872477,2,1,2.0
872535,2,1,2.0
872536,13,5,2.6
872602,5,2,2.5
872673,23,6,3.8333333333333335
873057,6,2,3.0
873119,5,1,5.0
873197,17,6,2.8333333333333335
873244,10,5,2.0
873909,5,2,2.5
874005,10,3,3.3333333333333335
874048,9,3,3.0
874079,36,11,3.272727272727273
874406,29,8,3.625
874447,7,1,7.0
875004,20,6,3.3333333333333335
875163,16,5,3.2
875420,1,1,1.0
875430,18,5,3.6
875439,4,1,4.0
875555,5,2,2.5
875626,23,8,2.875
875681,16,5,3.2
875798,2,2,1.0
875900,13,4,3.25
876113,27,7,3.857142857142857
876454,47,12,3.9166666666666665
876456,12,5,2.4
876685,30,7,4.285714285714286
876718,19,7,2.7142857142857144
876841,17,7,2.4285714285714284
876859,19,4,4.75
877009,14,3,4.666666666666667
877023,5,2,2.5
877042,18,3,6.0
877303,15,2,7.5
877347,31,9,3.4444444444444446
877413,21,3,7.0
877812,36,7,5.142857142857143
877990,15,8,1.875
878112,10,3,3.3333333333333335
878516,2,1,2.0
878538,10,2,5.0
878556,3,1,3.0
878682,10,2,5.0
878711,28,8,3.5
878831,14,6,2.3333333333333335
878881,10,2,5.0
878978,44,9,4.888888888888889
879299,16,3,5.333333333333333
879649,42,11,3.8181818181818183
879778,28,8,3.5
879795,1,1,1.0
879909,7,2,3.5
879917,11,4,2.75
879956,4,2,2.0
880192,19,6,3.1666666666666665
880261,11,5,2.2
880383,7,2,3.5
880453,26,6,4.333333333333333
880667,12,4,3.0
881169,15,4,3.75
881368,6,3,2.0
881876,14,4,3.5
882518,7,2,3.5
882779,10,5,2.0
882848,9,4,2.25
882956,11,3,3.6666666666666665
883000,27,6,4.5
883088,18,5,3.6
883214,14,5,2.8
883396,9,4,2.25
883435,7,3,2.3333333333333335
883569,21,9,2.3333333333333335
883649,30,6,5.0
884102,11,3,3.6666666666666665
884417,17,7,2.4285714285714284
884421,10,2,5.0
884538,3,1,3.0
884835,3,2,1.5
885201,15,4,3.75
885782,12,3,4.0
885896,4,1,4.0
886255,12,2,6.0
886493,1,1,1.0
886563,10,2,5.0
887036,13,7,1.8571428571428572
887462,30,7,4.285714285714286
887497,17,7,2.4285714285714284
887549,23,11,2.090909090909091
887656,2,1,2.0
887764,23,11,2.090909090909091
887837,26,9,2.888888888888889
888175,28,9,3.111111111111111
888301,24,7,3.4285714285714284
888433,32,11,2.909090909090909
888655,3,1,3.0
888719,11,6,1.8333333333333333
888864,17,4,4.25
889088,17,4,4.25
889395,20,8,2.5
889542,5,4,1.25
889931,3,2,1.5
889935,12,3,4.0
890083,6,2,3.0
890089,7,3,2.3333333333333335
890094,36,11,3.272727272727273
890173,34,8,4.25
890474,27,5,5.4
890720,14,3,4.666666666666667
891108,1,1,1.0
891325,8,2,4.0
891356,10,1,10.0
891431,8,2,4.0
891817,17,4,4.25
891896,24,4,6.0
891974,17,6,2.8333333333333335
892225,23,5,4.6
892500,3,1,3.0
892533,3,1,3.0
892624,21,5,4.2
892664,13,2,6.5
892786,25,7,3.5714285714285716
892838,19,7,2.7142857142857144
893598,49,9,5.444444444444445
893784,1,1,1.0
894227,1,1,1.0
894252,23,3,7.666666666666667
894362,2,1,2.0
894446,14,4,3.5
894737,11,3,3.6666666666666665
895123,8,3,2.6666666666666665
895317,11,3,3.6666666666666665
895517,29,12,2.4166666666666665
896113,10,2,5.0
896242,14,3,4.666666666666667
896276,12,3,4.0
896698,10,2,5.0
896870,7,2,3.5
897008,9,3,3.0
897286,15,3,5.0
897445,21,5,4.2
897690,7,3,2.3333333333333335
897866,9,2,4.5
897914,3,1,3.0
898433,5,2,2.5
898554,2,2,1.0
898671,15,4,3.75
898918,5,2,2.5
898924,16,5,3.2
898965,14,6,2.3333333333333335
899137,16,6,2.6666666666666665
899140,5,2,2.5
900030,32,13,2.4615384615384617
900052,3,1,3.0
900108,19,5,3.8
900296,9,3,3.0
900387,30,8,3.75
900515,12,3,4.0
901225,5,1,5.0
901390,15,8,1.875
901932,4,1,4.0
902687,9,3,3.0
902770,7,2,3.5
902878,13,7,1.8571428571428572
902893,3,1,3.0
903369,11,3,3.6666666666666665
903464,10,3,3.3333333333333335
903847,20,6,3.3333333333333335
903932,5,1,5.0
905099,27,8,3.375
905100,14,5,2.8
905452,10,3,3.3333333333333335
905530,3,1,3.0
905730,14,6,2.3333333333333335
905762,17,6,2.8333333333333335
905783,9,1,9.0
905941,15,8,1.875
906022,12,3,4.0
906443,4,1,4.0
906468,9,1,9.0
906625,14,6,2.3333333333333335
906832,48,16,3.0
906967,14,7,2.0
907108,11,6,1.8333333333333333
907138,24,5,4.8
907250,7,3,2.3333333333333335
907297,49,17,2.8823529411764706
907393,1,1,1.0
907585,8,4,2.0
907939,8,4,2.0
908105,44,14,3.142857142857143
908329,7,2,3.5
908424,5,3,1.6666666666666667
908454,11,5,2.2
908823,19,7,2.7142857142857144
908887,5,1,5.0
909014,25,8,3.125
909122,3,2,1.5
909339,24,7,3.4285714285714284
909379,5,3,1.6666666666666667
909530,19,7,2.7142857142857144
909986,2,2,1.0
910032,53,13,4.076923076923077
910064,9,3,3.0
910283,3,2,1.5
910717,18,6,3.0
911025,19,6,3.1666666666666665
911091,25,9,2.7777777777777777
911353,28,6,4.666666666666667
911435,6,3,2.0
911474,8,3,2.6666666666666665
911841,2,1,2.0
912208,12,6,2.0
912216,25,9,2.7777777777777777
912459,16,3,5.333333333333333
912713,7,2,3.5
912789,29,8,3.625
912824,6,3,2.0
913132,11,4,2.75
913924,35,11,3.1818181818181817
913935,20,5,4.0
914541,15,7,2.142857142857143
914790,26,8,3.25
914878,44,12,3.6666666666666665
915054,13,3,4.333333333333333
915242,5,3,1.6666666666666667
915356,17,4,4.25
915558,8,1,8.0
915859,7,3,2.3333333333333335
915874,32,12,2.6666666666666665
916074,22,6,3.6666666666666665
916148,11,2,5.5
916676,30,7,4.285714285714286
916866,6,3,2.0
916920,9,3,3.0
917038,16,5,3.2
917196,3,3,1.0
917293,16,7,2.2857142857142856
917347,9,2,4.5
917522,32,10,3.2
917772,25,10,2.5
918182,4,1,4.0
918186,25,4,6.25
918245,8,3,2.6666666666666665
918461,9,3,3.0
918640,2,1,2.0
918741,22,5,4.4
918763,2,2,1.0
918778,40,14,2.857142857142857
918800,14,5,2.8
918835,33,9,3.6666666666666665
919575,15,3,5.0
920138,19,9,2.111111111111111
920213,6,2,3.0
920551,8,3,2.6666666666666665
920661,11,2,5.5
921096,37,9,4.111111111111111
921171,7,2,3.5
921198,8,3,2.6666666666666665
921229,12,4,3.0
921281,8,4,2.0
921370,10,4,2.5
921384,50,18,2.7777777777777777
921597,4,3,1.3333333333333333
921604,2,1,2.0
921825,56,19,2.9473684210526314
921878,25,4,6.25
921903,4,2,2.0
922306,3,3,1.0
922350,7,1,7.0
922398,2,1,2.0
923165,18,3,6.0
923232,42,12,3.5
923332,8,3,2.6666666666666665
923402,40,13,3.076923076923077
923583,5,1,5.0
923935,1,1,1.0
924030,2,1,2.0
924192,2,1,2.0
924256,46,10,4.6
924619,19,7,2.7142857142857144
924687,6,2,3.0
924965,1,1,1.0
924975,93,20,4.65
926246,7,1,7.0
926435,13,4,3.25
926578,23,7,3.2857142857142856
926874,25,8,3.125
927080,7,4,1.75
927239,14,3,4.666666666666667
927241,28,10,2.8
927256,1,1,1.0
927628,27,6,4.5
927935,10,4,2.5
927986,1,1,1.0
928030,8,4,2.0
928049,15,4,3.75
928518,6,3,2.0
929286,6,3,2.0
929301,19,4,4.75
929466,6,2,3.0
929502,28,7,4.0
929598,13,6,2.1666666666666665
929665,2,1,2.0
929820,14,5,2.8
930053,17,7,2.4285714285714284
930304,63,16,3.9375
930705,68,23,2.9565217391304346
930763,16,4,4.0
930792,42,15,2.8
930820,54,17,3.176470588235294
931321,24,7,3.4285714285714284
931433,1,1,1.0
931500,13,3,4.333333333333333
931597,17,4,4.25
931801,17,2,8.5
931863,6,2,3.0
931892,8,4,2.0
931900,36,8,4.5
931915,3,1,3.0
931956,9,3,3.0
932027,16,5,3.2
932593,3,2,1.5
932629,25,7,3.5714285714285716
932718,11,4,2.75
932748,8,4,2.0
933086,24,10,2.4
933344,32,8,4.0
933569,19,8,2.375
933819,1,1,1.0
934172,4,1,4.0
934508,5,2,2.5
934517,10,5,2.0
934744,35,6,5.833333333333333
934781,6,6,1.0
935197,9,3,3.0
935211,21,6,3.5
935232,38,15,2.533333333333333
935406,7,3,2.3333333333333335
935754,5,2,2.5
936889,6,2,3.0
937006,17,7,2.4285714285714284
937300,2,2,1.0
937542,1,1,1.0
937795,3,1,3.0
937800,19,5,3.8
937947,7,3,2.3333333333333335
938069,12,3,4.0
938219,19,6,3.1666666666666665
938399,11,6,1.8333333333333333
938461,6,3,2.0
938615,10,6,1.6666666666666667
938709,45,12,3.75
938793,1,1,1.0
938948,25,8,3.125
938993,13,5,2.6
938994,9,5,1.8
939181,3,1,3.0
939188,6,1,6.0
939443,1,1,1.0
939473,9,1,9.0
939532,4,2,2.0
939738,8,3,2.6666666666666665
939874,26,7,3.7142857142857144
939948,56,17,3.2941176470588234
940026,21,7,3.0
940049,14,5,2.8
940066,22,11,2.0
940086,6,4,1.5
940096,34,8,4.25
940321,25,5,5.0
940688,26,10,2.6
940846,29,6,4.833333333333333
941468,8,4,2.0
941706,6,2,3.0
941746,9,2,4.5
941899,4,3,1.3333333333333333
942659,39,10,3.9
942807,47,12,3.9166666666666665
943143,7,1,7.0
943159,18,7,2.5714285714285716
943160,10,4,2.5
943859,14,3,4.666666666666667
943874,4,2,2.0
943913,2,1,2.0
944448,11,4,2.75
944687,17,6,2.8333333333333335
945011,8,2,4.0
945228,18,6,3.0
945655,2,2,1.0
945725,26,4,6.5
945833,21,4,5.25
945870,37,14,2.642857142857143
946719,42,14,3.0
946737,34,13,2.6153846153846154
946857,64,27,2.3703703703703702
947510,52,18,2.888888888888889
947703,17,7,2.4285714285714284
947758,24,13,1.8461538461538463
947842,4,1,4.0
947963,14,3,4.666666666666667
948175,34,9,3.7777777777777777
948305,29,13,2.230769230769231
948382,4,1,4.0
948656,9,2,4.5
948795,3,3,1.0
948832,10,3,3.3333333333333335
948844,21,8,2.625
949166,25,6,4.166666666666667
949448,11,5,2.2
949516,25,9,2.7777777777777777
949774,23,8,2.875
950191,40,13,3.076923076923077
950664,1,1,1.0
950698,18,8,2.25
950923,21,6,3.5
951172,9,4,2.25
951318,5,1,5.0
951613,11,2,5.5
951740,59,16,3.6875
951987,1,1,1.0
952345,22,4,5.5
952730,3,1,3.0
952747,4,1,4.0
953421,14,5,2.8
953489,35,9,3.888888888888889
953759,13,6,2.1666666666666665
953917,24,7,3.4285714285714284
954536,1,1,1.0
954712,46,12,3.8333333333333335
954784,24,7,3.4285714285714284
955336,4,2,2.0
955344,27,11,2.4545454545454546
956167,10,2,5.0
956262,11,4,2.75
956441,15,5,3.0
956493,2,1,2.0
956656,10,2,5.0
956943,31,8,3.875
957450,19,7,2.7142857142857144
957677,6,3,2.0
957745,13,7,1.8571428571428572
957765,6,1,6.0
957784,20,5,4.0
957843,23,9,2.5555555555555554
957867,25,12,2.0833333333333335
958193,22,6,3.6666666666666665
958207,9,3,3.0
958319,7,2,3.5
959017,32,12,2.6666666666666665
959092,12,3,4.0
959269,20,6,3.3333333333333335
959331,26,10,2.6
959700,17,5,3.4
959948,18,6,3.0
960551,18,4,4.5
960594,10,3,3.3333333333333335
960606,10,6,1.6666666666666667
960742,5,4,1.25
961200,66,20,3.3
961452,2,1,2.0
961647,22,6,3.6666666666666665
961650,5,3,1.6666666666666667
961728,5,2,2.5
961770,3,1,3.0
961833,15,7,2.142857142857143
961894,12,5,2.4
961929,48,11,4.363636363636363
962009,9,3,3.0
962079,13,5,2.6
962434,9,2,4.5
962529,51,15,3.4
962533,4,2,2.0
962575,10,4,2.5
962587,1,1,1.0
963082,9,3,3.0
963697,16,5,3.2
963780,35,12,2.9166666666666665
963994,16,4,4.0
964064,2,2,1.0
964137,6,1,6.0
964158,15,6,2.5
964193,6,2,3.0
964222,24,7,3.4285714285714284
964578,1,1,1.0
964629,4,3,1.3333333333333333
965133,8,1,8.0
965207,45,13,3.4615384615384617
966218,7,2,3.5
966331,5,2,2.5
966543,26,5,5.2
966659,14,5,2.8
966867,7,1,7.0
967034,3,2,1.5
967098,41,11,3.727272727272727
967557,2,2,1.0
967597,7,3,2.3333333333333335
968226,44,11,4.0
968337,20,5,4.0
968344,10,4,2.5
968433,10,2,5.0
968554,16,7,2.2857142857142856
968940,12,5,2.4
968993,14,2,7.0
969384,18,5,3.6
969463,3,1,3.0
969490,40,6,6.666666666666667
969679,75,18,4.166666666666667
969762,17,2,8.5
969766,13,4,3.25
970157,6,3,2.0
970316,6,1,6.0
970480,22,6,3.6666666666666665
971022,15,4,3.75
971117,10,2,5.0
971149,4,1,4.0
971338,19,7,2.7142857142857144
971427,17,6,2.8333333333333335
971666,15,8,1.875
971716,2,2,1.0
971822,16,6,2.6666666666666665
971870,9,2,4.5
971878,17,4,4.25
972062,8,2,4.0
972627,9,3,3.0
972852,36,8,4.5
973200,6,3,2.0
973337,15,4,3.75
973370,10,3,3.3333333333333335
973411,24,6,4.0
973459,15,8,1.875
974581,16,5,3.2
974784,3,1,3.0
975128,5,1,5.0
975403,6,3,2.0
975465,12,2,6.0
975468,15,4,3.75
975472,6,2,3.0
975597,11,4,2.75
975739,8,4,2.0
975773,25,11,2.272727272727273
976098,17,4,4.25
976172,40,12,3.3333333333333335
976299,5,1,5.0
976556,21,9,2.3333333333333335
977173,3,3,1.0
977967,68,17,4.0
977989,10,2,5.0
978236,28,8,3.5
978496,5,3,1.6666666666666667
978532,15,6,2.5
978570,8,3,2.6666666666666665
978738,9,3,3.0
978847,26,7,3.7142857142857144
979053,8,2,4.0
979160,4,2,2.0
979318,4,3,1.3333333333333333
979403,12,2,6.0
979524,15,5,3.0
979530,56,15,3.7333333333333334
979954,27,11,2.4545454545454546
980041,11,5,2.2
980080,4,3,1.3333333333333333
980164,25,7,3.5714285714285716
980266,10,4,2.5
980312,17,6,2.8333333333333335
980673,7,4,1.75
980750,4,1,4.0
981031,10,5,2.0
981306,13,5,2.6
981407,21,10,2.1
981735,30,8,3.75
982052,65,21,3.0952380952380953
982498,17,4,4.25
982645,14,7,2.0
982850,14,6,2.3333333333333335
982914,5,2,2.5
983092,7,3,2.3333333333333335
983144,19,7,2.7142857142857144
983266,2,2,1.0
983422,37,8,4.625
983539,27,9,3.0
983558,2,1,2.0
983816,6,3,2.0
984040,3,1,3.0
984471,20,7,2.857142857142857
985049,18,3,6.0
985150,20,7,2.857142857142857
985427,61,14,4.357142857142857
986042,19,6,3.1666666666666665
986188,3,2,1.5
986569,41,15,2.7333333333333334
986572,3,2,1.5
986809,10,3,3.3333333333333335
987075,11,3,3.6666666666666665
987101,2,1,2.0
987208,6,2,3.0
987484,7,2,3.5
987677,13,4,3.25
987795,9,4,2.25
988194,13,3,4.333333333333333
988477,12,3,4.0
988697,16,7,2.2857142857142856
