Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,delivery_status,total_amount_usd
1161011,1,2025-08-18,2025-09-13,1402096,55,1055,1,USD,Delivered,338.0
1161012,1,2025-12-18,2026-01-02,1202042,63,1355,1,USD,Delivered,32.99
1162001,1,2025-07-27,2025-07-31,1210706,0,2168,5,USD,Delivered,745.0
1162002,1,2024-10-30,2024-11-16,1641759,66,1679,2,USD,Delivered,11.0
1162004,1,2024-07-01,1900-01-01,231997,8,1995,3,CAD,Lost,1997.82
1162005,1,2025-12-13,2026-01-09,241006,10,442,1,CAD,Delivered,269.9
1162008,1,2025-11-10,2025-11-21,910064,42,421,1,GBP,Delivered,469.0
1162009,1,2025-02-18,2025-03-06,431867,22,1430,3,EUR,Delivered,897.0
1162010,1,2025-06-29,2025-07-21,1152079,39,1818,4,GBP,Delivered,128.0
1162011,1,2024-12-28,2024-12-31,944687,42,2171,2,GBP,Delivered,1491.98
1162012,1,2024-05-16,2024-05-21,1979837,0,82,1,USD,Delivered,40.55
1162013,1,2024-04-16,2024-05-11,1870226,45,1393,6,USD,Delivered,281.94
1162014,1,2024-10-27,1900-01-01,1950883,0,1665,1,USD,Lost,4.99
1162015,1,2024-11-27,2024-12-01,1476600,56,1779,2,USD,Delivered,86.0
1162017,1,2024-09-08,2024-09-15,701474,30,1663,3,EUR,Delivered,20.67
1163000,1,2024-06-07,2024-06-30,1863578,59,294,5,USD,Delivered,1495.0
1163001,1,2024-10-07,2024-10-17,1741351,50,1343,2,USD,Delivered,62.0
1163002,1,2025-12-12,2026-01-02,584827,27,85,3,EUR,Delivered,299.97
1163003,1,2024-08-19,2024-09-07,1944572,0,819,1,USD,Delivered,29.9
1163004,1,2025-03-26,2025-04-18,1538701,57,354,2,USD,Delivered,765.9
1163005,1,2024-01-13,1900-01-01,267168,9,1596,2,CAD,Lost,25.32
1163006,1,2024-10-30,2024-11-28,1724782,48,1636,4,USD,Delivered,50.64
1163007,1,2024-01-22,1900-01-01,1877836,50,1423,1,USD,Lost,189.0
1163008,1,2025-03-25,2025-04-17,1618950,47,1419,1,USD,Delivered,258.0
1163009,1,2025-07-23,2025-08-03,454774,23,1038,1,EUR,Delivered,186.9
1163010,1,2025-07-18,2025-08-08,623241,0,679,2,EUR,Delivered,156.0
1163011,1,2024-07-15,2024-08-13,412041,19,26,2,EUR,Delivered,399.8
1163012,1,2024-07-09,2024-08-07,523197,24,1583,5,EUR,Delivered,69.45
1163013,1,2025-10-04,2025-10-17,443859,24,93,1,EUR,Delivered,67.4
1163014,1,2025-01-31,2025-02-19,1402712,0,453,3,USD,Delivered,689.7
1163015,1,2025-12-24,2026-01-16,835043,34,164,3,EUR,Delivered,4776.6
1163016,1,2024-09-26,2024-10-01,387369,8,30,3,CAD,Delivered,765.0
1163017,1,2025-01-14,2025-01-21,1618248,43,701,2,USD,Delivered,338.0
1163018,1,2024-08-28,2024-09-12,1039919,39,1646,1,GBP,Delivered,159.99
1163019,1,2024-12-31,2025-01-04,437389,19,587,1,EUR,Delivered,2295.0
1164000,1,2025-12-10,1900-01-01,1744411,0,1256,1,USD,In Transit,19.99
1164001,1,2024-11-25,2024-12-19,988697,36,424,1,GBP,Delivered,269.95
1164002,1,2025-12-20,2025-12-25,1797850,43,97,4,USD,Delivered,269.6
1164003,1,2024-09-09,2024-09-11,1814434,64,51,3,USD,Delivered,599.85
1164004,1,2025-07-05,2025-07-13,824641,31,681,2,EUR,Delivered,242.0
1164005,1,2024-05-11,2024-05-23,1158204,42,1530,2,GBP,Delivered,532.0
1164006,1,2025-06-03,2025-06-26,1270130,48,1347,7,USD,Delivered,147.0
1164007,1,2024-04-17,2024-05-08,1230356,47,52,2,USD,Delivered,399.9
1164009,1,2024-08-21,2024-09-01,229251,0,976,3,CAD,Delivered,564.0
1164010,1,2025-12-19,2025-12-31,504968,0,1298,10,EUR,Delivered,250.0
1164011,1,2024-02-24,2024-03-01,1719794,53,1295,3,USD,Delivered,1785.0
1164012,1,2025-03-24,2025-03-26,1272497,54,427,1,USD,Delivered,469.0
1164013,1,2025-03-22,2025-03-28,1002933,42,1564,4,GBP,Delivered,1208.0
1165000,1,2025-07-27,2025-08-04,1307023,65,683,10,USD,Delivered,1290.0
1165001,1,2024-12-21,2025-01-03,1864772,0,448,1,USD,Delivered,269.9
1165002,1,2025-05-03,1900-01-01,336562,10,437,1,CAD,In Transit,499.9
1165003,1,2024-12-28,2025-01-19,1097332,38,1345,2,GBP,Delivered,44.0
1165004,1,2024-03-07,2024-03-31,1692115,66,1526,1,USD,Delivered,238.0
1165007,1,2025-08-06,2025-08-30,1241547,45,2244,2,USD,Delivered,159.9
1165008,1,2024-09-15,2024-10-11,1090739,38,2111,1,GBP,Delivered,877.5
1165009,1,2025-12-31,2026-01-23,1710583,48,1807,2,USD,Delivered,64.0
1165010,1,2025-09-04,2025-09-16,262052,8,98,1,CAD,Delivered,120.0
1165011,1,2025-03-17,2025-03-20,431461,19,1047,1,EUR,Delivered,338.0
1165012,1,2024-05-16,2024-06-05,748353,30,1476,3,EUR,Delivered,864.0
1165014,1,2025-02-09,2025-03-01,294433,9,1763,1,CAD,Delivered,99.75
1165015,1,2024-08-08,2024-08-28,802660,34,1702,1,EUR,Delivered,16.99
1165016,1,2025-04-07,2025-04-22,1668069,57,1661,5,USD,Delivered,27.5
1165017,1,2025-07-05,2025-07-29,1182055,0,1363,1,GBP,Delivered,22.99
1165018,1,2024-11-07,1900-01-01,527421,23,1000,10,EUR,Lost,1290.0
1165019,1,2024-12-04,2024-12-07,1093788,38,1642,5,GBP,Delivered,289.4
1165020,1,2024-08-26,2024-08-29,203191,0,1577,1,CAD,Delivered,219.0
1165021,1,2025-02-20,1900-01-01,738133,30,1678,1,EUR,In Transit,16.89
1165022,1,2024-11-18,1900-01-01,1341076,63,614,6,USD,Lost,5994.0
1165023,1,2024-01-07,2024-02-01,1855892,61,459,4,USD,Delivered,1079.6
1165024,1,2025-09-16,2025-10-14,2089881,51,457,1,USD,Delivered,219.95
1166000,1,2025-01-01,2025-01-27,968433,39,487,5,GBP,Delivered,295.0
1166001,1,2025-08-24,2025-09-13,1815320,56,888,1,USD,Delivered,50.0
1167000,1,2024-03-13,2024-04-04,914878,36,97,3,GBP,Delivered,202.2
1167001,1,2025-09-20,2025-10-09,614234,0,1868,3,EUR,Delivered,5967.0
1167002,1,2025-09-07,1900-01-01,70453,4,1435,2,AUD,In Transit,586.0
1167003,1,2024-01-31,2024-02-21,1887604,51,1586,7,USD,Delivered,88.62
1167004,1,2024-05-02,2024-05-04,826032,34,2373,10,EUR,Delivered,2999.9
1167005,1,2024-04-01,2024-04-24,1715326,65,357,3,USD,Delivered,990.0
1167006,1,2024-04-06,2024-04-29,1888484,55,1493,2,USD,Delivered,538.0
1167007,1,2025-08-10,1900-01-01,1983416,63,1091,1,USD,In Transit,358.0
1167008,1,2025-12-02,2025-12-06,254779,0,373,1,CAD,Delivered,326.0
1167009,1,2025-01-31,2025-02-24,1635587,56,438,6,USD,Delivered,5514.0
1167010,1,2025-01-25,2025-01-28,478977,20,1047,3,EUR,Delivered,1014.0
1168000,1,2025-12-14,2025-12-30,1869336,48,444,2,USD,Delivered,1838.0
1168001,1,2024-07-06,2024-07-29,1411952,53,1329,10,USD,Delivered,169.9
1168002,1,2024-04-08,2024-05-06,107299,6,651,9,AUD,Delivered,1044.0
1168003,1,2024-06-30,2024-07-03,1413086,0,506,6,USD,Delivered,4074.0
1168005,1,2024-07-07,1900-01-01,1653529,0,1597,2,USD,Lost,115.76
1168008,1,2024-09-23,2024-10-13,2078281,63,55,2,USD,Delivered,592.0
1168010,1,2024-12-25,2024-12-26,1878087,53,1701,3,USD,Delivered,14.94
1168011,1,2025-10-10,2025-11-04,1017199,40,1111,2,GBP,Delivered,656.0
1169000,1,2024-12-13,2024-12-22,1904946,66,731,1,USD,Delivered,129.0
1169001,1,2024-09-20,2024-10-17,1622508,61,1220,1,USD,Delivered,452.0
1169002,1,2024-03-03,1900-01-01,516663,22,474,1,EUR,Lost,49.0
1169003,1,2024-03-01,2024-03-22,2080484,47,1587,1,USD,Delivered,17.99
1169004,1,2024-06-21,2024-07-01,1982066,63,53,1,USD,Delivered,296.0
1169005,1,2024-01-02,2024-01-21,1764107,0,49,3,USD,Delivered,599.85
1169007,1,2024-01-13,2024-02-09,1057875,0,87,4,GBP,Delivered,399.96
1169008,1,2024-01-05,2024-01-18,433811,24,1616,7,EUR,Delivered,398.93
1169009,1,2025-01-28,2025-02-11,1628073,0,2485,2,USD,Delivered,800.0
1169010,1,2024-01-29,2024-02-24,1606628,45,202,4,USD,Delivered,2756.0
1169012,1,2025-10-13,2025-10-16,1738306,43,88,2,USD,Delivered,299.98
1170000,1,2024-07-05,2024-07-23,1458590,48,418,1,USD,Delivered,269.95
1170001,1,2024-12-19,1900-01-01,1951643,0,1530,1,USD,Lost,266.0
1170002,1,2025-09-06,2025-09-22,365593,0,16,6,CAD,Delivered,659.7
1170003,1,2025-01-18,2025-02-09,213157,8,48,3,CAD,Delivered,449.85
1170006,1,2024-06-30,2024-07-06,1986927,64,1575,7,USD,Delivered,426.93
1170007,1,2025-03-27,2025-04-01,501029,27,1686,2,EUR,Delivered,13.98
1170008,1,2024-02-01,2024-02-09,1591998,51,412,1,USD,Delivered,382.95
1170009,1,2025-09-29,2025-10-26,497839,0,1472,1,EUR,Delivered,239.0
1170010,1,2024-12-23,2024-12-29,940096,41,1069,2,GBP,Delivered,1176.0
1170011,1,2024-07-03,2024-07-29,2020722,65,1017,1,USD,Delivered,165.0
1171000,1,2024-04-12,2024-04-21,414166,27,1580,2,EUR,Delivered,438.0
1171002,1,2024-06-07,2024-06-25,2054855,43,1532,8,USD,Delivered,2240.0
1171004,1,2025-11-05,2025-11-06,1622857,55,2180,6,USD,Delivered,894.0
1171005,1,2025-07-15,2025-07-31,1522843,0,2043,2,USD,Delivered,1331.88
1172000,1,2025-04-03,2025-04-28,1625065,51,1175,2,USD,Delivered,820.0
1172001,1,2024-03-08,2024-04-01,1471107,53,1882,2,USD,Delivered,5304.0
1172002,1,2024-12-12,2025-01-04,799689,30,57,2,EUR,Delivered,312.0
1172003,1,2024-05-24,1900-01-01,375384,9,2303,3,CAD,Lost,1017.0
1172004,1,2024-09-02,2024-09-17,1041465,39,167,3,GBP,Delivered,207.0
1172005,1,2025-05-17,2025-06-02,222617,9,67,4,CAD,Delivered,102.76
1172007,1,2024-07-11,2024-08-06,303782,8,69,3,CAD,Delivered,77.07
1210000,1,2024-02-12,2024-02-25,726123,29,596,2,EUR,Delivered,380.0
1211000,1,2025-05-06,1900-01-01,722960,30,86,8,EUR,In Transit,799.92
1211001,1,2025-08-28,2025-09-09,473349,0,80,3,EUR,Delivered,121.65
1211002,1,2024-04-11,2024-05-01,1719794,53,1981,6,USD,Delivered,5394.0
1211003,1,2024-04-03,2024-04-21,306301,10,2067,3,CAD,Delivered,1997.82
1212000,1,2025-11-10,2025-11-29,1914255,55,1643,3,USD,Delivered,173.64
1212002,1,2025-11-01,2025-11-05,1036675,40,1040,3,GBP,Delivered,594.0
1212003,1,2024-11-24,2024-12-03,788625,29,1781,1,EUR,Delivered,43.0
1212004,1,2025-06-28,2025-07-04,1297890,0,1688,7,USD,Delivered,62.16
1212006,1,2025-02-07,2025-02-28,1855892,51,1400,7,USD,Delivered,251.93
1213000,1,2024-10-16,2024-11-07,1865362,50,1322,1,USD,Delivered,32.99
1213001,1,2024-11-24,2024-12-02,1261691,44,1357,3,USD,Delivered,116.97
1213002,1,2024-05-18,2024-05-27,775606,0,419,1,EUR,Delivered,369.0
1213003,1,2024-07-21,2024-07-30,1959272,44,122,2,USD,Delivered,559.98
1213004,1,2025-01-21,2025-02-18,621610,17,2116,5,EUR,Delivered,8250.0
1213005,1,2024-03-25,2024-04-22,205510,8,53,2,CAD,Delivered,592.0
1213006,1,2024-04-16,2024-04-29,678808,15,1658,4,EUR,Delivered,439.96
1214000,1,2025-07-28,2025-08-21,439509,27,2109,1,EUR,Delivered,257.5
1214001,1,2025-09-16,2025-09-25,59529,5,1611,4,AUD,Delivered,639.96
1214002,1,2025-05-24,2025-06-15,1910322,0,1424,3,USD,Delivered,600.0
1214003,1,2025-12-01,2025-12-16,1590912,64,109,1,USD,Delivered,132.99
1214004,1,2024-07-11,2024-07-29,1493539,66,19,1,USD,Delivered,109.95
1214005,1,2024-04-01,1900-01-01,973411,0,1186,4,GBP,Lost,3440.0
1214006,1,2024-11-10,2024-11-16,319689,0,31,2,CAD,Delivered,510.0
1214007,1,2025-08-24,2025-08-29,259681,8,1644,2,CAD,Delivered,115.76
1214008,1,2024-06-26,2024-07-17,1165228,41,1655,1,GBP,Delivered,289.99
1214009,1,2025-10-18,2025-11-10,1342569,53,2148,5,USD,Delivered,2225.0
1214010,1,2025-07-01,2025-07-10,1746274,0,1766,5,USD,Delivered,270.0
1214011,1,2024-01-29,2024-02-19,1552696,0,1688,1,USD,Delivered,8.88
1214012,1,2024-02-18,2024-03-08,924256,39,59,2,GBP,Delivered,312.0
1214013,1,2024-07-11,2024-07-20,1986804,47,2090,1,USD,Delivered,1475.0
1214014,1,2025-07-04,2025-07-30,1079159,40,1609,8,GBP,Delivered,2079.92
1214015,1,2024-02-23,2024-03-20,565683,23,2036,1,EUR,Delivered,94.99
1215000,1,2025-03-20,2025-04-15,903847,36,447,3,GBP,Delivered,689.7
1216000,1,2025-06-04,1900-01-01,247966,8,1995,1,CAD,In Transit,665.94
1216001,1,2025-12-16,1900-01-01,1230469,44,1449,3,USD,Shipped,900.0
1216002,1,2024-02-15,2024-03-03,1604366,54,2076,3,USD,Delivered,419.97
1216003,1,2024-04-11,2024-05-07,1684157,51,446,3,USD,Delivered,659.85
1216004,1,2025-04-13,2025-05-05,731381,30,451,1,EUR,Delivered,559.0
1216005,1,2024-08-14,1900-01-01,1792455,0,1496,3,USD,Lost,864.0
1216006,1,2025-12-30,1900-01-01,1702950,53,1629,1,USD,Shipped,9.99
1216007,1,2024-07-27,2024-08-22,1808884,54,85,5,USD,Delivered,499.95
1216009,1,2025-08-07,2025-08-31,1676582,0,1581,2,USD,Delivered,438.0
1217000,1,2024-01-16,2024-01-27,1143828,42,1513,1,GBP,Delivered,269.0
1217001,1,2024-02-16,2024-02-19,2014440,45,423,5,USD,Delivered,2995.0
1217002,1,2025-01-25,2025-02-17,766850,29,1752,4,EUR,Delivered,356.0
1217003,1,2024-01-05,2024-01-26,1571781,47,1586,3,USD,Delivered,37.98
1217004,1,2025-11-06,1900-01-01,504828,23,54,5,EUR,In Transit,1480.0
1217005,1,2024-06-30,2024-07-05,1268661,50,1655,4,USD,Delivered,1159.96
1217006,1,2024-08-21,2024-09-14,1680728,53,1442,5,USD,Delivered,2645.0
1217007,1,2025-01-15,2025-02-03,1605337,61,651,2,USD,Delivered,232.0
1217008,1,2025-02-15,1900-01-01,289312,10,2178,1,CAD,In Transit,445.0
1217010,1,2025-09-05,2025-09-10,300844,10,452,9,CAD,Delivered,1979.55
1217011,1,2025-09-28,2025-10-21,1371642,64,1669,1,USD,Delivered,6.89
1217013,1,2024-09-21,2024-10-07,2015900,0,1642,1,USD,Delivered,57.88
1217014,1,2025-03-08,2025-03-11,1078980,39,87,1,GBP,Delivered,99.99
1218001,1,2025-08-07,2025-08-14,954536,42,1539,1,GBP,Delivered,310.0
1218004,1,2025-12-28,2026-01-23,2065513,44,57,2,USD,Delivered,312.0
1218005,1,2025-12-07,2025-12-12,1592592,47,2042,3,USD,Delivered,284.97
1218006,1,2025-02-27,2025-03-25,1858665,0,1306,3,USD,Delivered,204.0
1218007,1,2024-10-11,2024-11-02,1560587,57,1411,2,USD,Delivered,536.0
1218008,1,2024-09-16,2024-10-11,1706324,0,92,5,USD,Delivered,749.95
1218009,1,2025-09-06,2025-09-11,89946,4,1453,6,AUD,Delivered,1548.0
1218010,1,2025-10-03,2025-10-27,507168,0,1795,5,EUR,Delivered,215.0
1218011,1,2025-12-10,2025-12-30,517979,20,1024,1,EUR,Delivered,186.9
1218012,1,2025-04-04,1900-01-01,1714276,0,1546,3,USD,In Transit,906.0
1218013,1,2025-11-09,2025-11-21,65269,5,1655,6,AUD,Delivered,1739.94
1218014,1,2024-08-16,2024-09-15,1461845,65,161,1,USD,Delivered,1592.2
1218015,1,2025-10-14,2025-11-13,489146,0,1690,1,EUR,Delivered,16.99
1218016,1,2024-04-28,2024-05-27,1389867,56,82,3,USD,Delivered,121.65
1218018,1,2025-05-15,2025-06-08,1559760,0,1674,7,USD,Delivered,48.93
1219000,1,2024-12-01,2024-12-28,1809928,57,1460,8,USD,Delivered,2400.0
1219001,1,2025-11-28,2025-12-04,1041465,0,2440,2,GBP,Delivered,19.98
1219002,1,2025-02-11,1900-01-01,879956,34,162,1,EUR,In Transit,1592.2
1219003,1,2024-10-18,2024-10-19,681072,14,1539,1,EUR,Delivered,310.0
1219004,1,2025-07-03,1900-01-01,1669021,55,1587,1,USD,In Transit,17.99
1219005,1,2024-05-02,2024-05-17,1395464,44,1740,3,USD,Delivered,84.0
1219007,1,2025-02-08,2025-03-01,1956404,0,1000,4,USD,Delivered,516.0
1219008,1,2024-07-25,2024-08-22,703705,29,191,3,EUR,Delivered,198.0
1219009,1,2024-05-10,2024-06-01,541324,23,65,1,EUR,Delivered,181.0
1219010,1,2024-02-06,2024-02-24,513256,27,1289,1,EUR,Delivered,77.99
1219011,1,2024-04-24,2024-05-14,1200642,53,1590,2,USD,Delivered,45.78
1219013,1,2025-02-01,2025-02-08,1609149,0,1230,2,USD,Delivered,3060.0
1219014,1,2025-09-22,2025-10-15,728022,29,1699,1,EUR,Delivered,6.88
1219015,1,2025-03-24,2025-04-04,594507,19,1576,3,EUR,Delivered,38.97
1219016,1,2024-05-26,1900-01-01,1785567,0,65,4,USD,Lost,724.0
1219017,1,2025-09-03,2025-09-22,1389079,63,51,1,USD,Delivered,199.95
1219018,1,2025-11-09,2025-12-06,770066,30,1025,1,EUR,Delivered,196.9
1219019,1,2025-05-30,2025-06-19,1297155,61,158,2,USD,Delivered,2199.98
1219020,1,2024-06-05,1900-01-01,1137780,36,2088,7,GBP,Lost,3556.0
1219021,1,2024-12-15,2025-01-05,702340,30,1318,4,EUR,Delivered,67.96
1220000,1,2024-09-13,1900-01-01,1230014,0,438,2,USD,Lost,1838.0
1220001,1,2024-06-28,2024-07-17,1756364,47,1205,3,USD,Delivered,4740.0
1220002,1,2025-10-21,2025-10-27,414123,22,1949,1,EUR,Delivered,279.99
1220003,1,2025-02-04,2025-03-06,1148222,0,1606,7,GBP,Delivered,1119.93
1220004,1,2025-01-24,2025-02-15,1912774,53,1684,3,USD,Delivered,50.67
1220005,1,2024-06-05,2024-06-24,961833,0,1035,1,GBP,Delivered,281.0
1220008,1,2024-07-18,1900-01-01,1071326,40,1426,1,GBP,Lost,589.0
1220009,1,2024-01-26,2024-02-19,1456078,54,1399,3,USD,Delivered,98.97
1220010,1,2024-03-12,2024-03-13,875430,33,1463,2,EUR,Delivered,586.0
1220012,1,2025-09-08,2025-09-16,1350916,57,417,1,USD,Delivered,599.0
1220013,1,2025-06-25,2025-07-15,1513100,65,1629,7,USD,Delivered,69.93
1220014,1,2024-06-13,1900-01-01,1199657,38,50,2,GBP,Lost,399.9
1221000,1,2024-11-21,2024-12-02,1648616,56,186,4,USD,Delivered,359.6
1221001,1,2024-04-24,2024-04-25,312368,9,353,2,CAD,Delivered,769.8
1221002,1,2025-12-02,2025-12-14,216372,8,1457,3,CAD,Delivered,567.0
1221003,1,2025-02-23,2025-02-25,431309,23,44,3,EUR,Delivered,696.0
1221004,1,2024-06-22,2024-07-04,2015900,66,1615,1,USD,Delivered,289.99
1221005,1,2024-11-25,2024-11-29,1548057,65,176,6,USD,Delivered,761.4
1221006,1,2025-12-01,2025-12-15,1511165,0,1513,1,USD,Delivered,269.0
1221007,1,2024-08-27,1900-01-01,1985636,53,1624,5,USD,Lost,1095.0
1221008,1,2024-01-04,1900-01-01,1018779,41,1944,3,GBP,Lost,389.97
1221009,1,2024-05-02,2024-05-13,937006,39,1050,1,GBP,Delivered,312.0
1221010,1,2024-02-06,2024-02-27,578888,23,1768,7,EUR,Delivered,238.0
1221011,1,2025-07-31,2025-08-14,1582192,53,2084,8,USD,Delivered,759.92
1221012,1,2024-03-16,2024-03-19,1368261,44,168,10,USD,Delivered,1290.0
1221013,1,2024-01-21,2024-02-06,266658,10,2030,2,CAD,Delivered,189.98
1221014,1,2025-10-26,2025-11-25,728022,29,1609,1,EUR,Delivered,259.99
1221015,1,2025-01-30,2025-02-24,398671,0,1462,1,CAD,Delivered,268.0
1221016,1,2025-12-03,2025-12-16,1524144,66,56,1,USD,Delivered,296.0
1221017,1,2025-09-22,1900-01-01,253278,10,1155,9,CAD,In Transit,8820.0
1221018,1,2025-04-05,2025-04-11,12729,0,1588,4,AUD,Delivered,55.56
1221019,1,2024-08-31,2024-09-22,978847,41,1589,10,GBP,Delivered,99.9
1221020,1,2025-05-17,2025-06-15,1956193,54,2474,7,USD,Delivered,209.93
1221022,1,2024-12-19,2024-12-29,1482467,50,1593,1,USD,Delivered,13.89
1221023,1,2025-01-03,2025-01-13,1964759,45,125,1,USD,Delivered,143.4
1221024,1,2024-08-17,2024-08-26,1430214,0,331,6,USD,Delivered,1194.0
1221025,1,2024-05-27,2024-06-24,1489269,0,1490,3,USD,Delivered,387.0
1221026,1,2024-10-20,1900-01-01,310464,8,847,2,CAD,Lost,31.2
1221027,1,2025-10-14,1900-01-01,1049861,42,460,1,GBP,In Transit,299.9
1222000,1,2024-09-20,2024-10-18,643628,16,1238,2,EUR,Delivered,336.0
1222001,1,2025-01-11,2025-01-23,437318,0,1570,2,EUR,Delivered,796.0
1223000,1,2025-03-18,2025-04-10,1240195,47,1647,1,USD,Delivered,179.99
1223001,1,2024-02-13,2024-02-22,331277,0,1454,1,CAD,Delivered,199.0
1223003,1,2025-12-28,2026-01-12,1599683,48,1571,7,USD,Delivered,398.93
1223004,1,2025-02-15,2025-02-22,1760076,53,552,5,USD,Delivered,12495.0
1223005,1,2024-05-08,2024-05-29,2003638,57,2115,1,USD,Delivered,877.5
1223006,1,2024-08-01,2024-08-11,255723,10,484,5,CAD,Delivered,645.0
1223007,1,2025-02-19,2025-02-28,494192,20,2014,4,EUR,Delivered,799.96
1223008,1,2025-04-08,1900-01-01,1933319,50,1632,3,USD,In Transit,53.97
1223009,1,2025-01-07,2025-01-15,1729484,0,2005,4,USD,Delivered,399.96
1223010,1,2024-11-29,2024-12-08,1557811,54,1743,7,USD,Delivered,196.0
1223011,1,2024-05-16,2024-05-26,1291414,50,283,4,USD,Delivered,1716.0
1224000,1,2025-08-05,2025-08-10,1240904,53,51,1,USD,Delivered,199.95
1224001,1,2025-09-25,2025-09-30,1169886,38,1700,4,GBP,Delivered,35.52
1224002,1,2025-04-19,2025-04-22,1324581,61,680,1,USD,Delivered,116.0
1224003,1,2024-11-10,2024-12-02,2096178,47,1006,6,USD,Delivered,1740.0
1224004,1,2025-04-26,2025-05-13,1537074,64,1644,7,USD,Delivered,405.16
1224005,1,2025-10-29,2025-11-02,2022243,64,408,2,USD,Delivered,1516.0
1224008,1,2025-09-30,2025-10-03,1939210,44,1534,5,USD,Delivered,1990.0
1224009,1,2024-08-10,2024-09-08,1053209,42,1825,4,GBP,Delivered,128.0
1224010,1,2024-12-11,2024-12-31,1888911,54,55,1,USD,Delivered,296.0
1224011,1,2025-01-28,2025-02-16,1938352,61,1069,8,USD,Delivered,4704.0
1224012,1,2025-06-13,2025-06-30,367414,0,1949,3,CAD,Delivered,839.97
1224013,1,2025-03-18,1900-01-01,239571,0,1469,1,CAD,In Transit,200.0
1224014,1,2024-07-30,2024-08-18,60407,4,353,2,AUD,Delivered,769.8
1225000,1,2025-11-14,2025-12-05,791967,29,1466,1,EUR,Delivered,290.0
1225001,1,2025-11-27,1900-01-01,2057186,44,1749,2,USD,In Transit,218.0
1225002,1,2025-07-30,2025-08-04,435755,19,664,4,EUR,Delivered,916.0
1225003,1,2025-10-18,2025-10-20,851776,33,2054,1,EUR,Delivered,94.99
1225004,1,2025-02-15,2025-02-21,1713950,56,2056,1,USD,Delivered,199.99
1225006,1,2024-06-03,1900-01-01,1621832,61,766,3,USD,Lost,59.7
1225008,1,2024-09-08,2024-10-04,1742787,50,605,2,USD,Delivered,918.0
1225009,1,2025-06-27,2025-07-27,319845,0,1712,5,CAD,Delivered,350.65
1225010,1,2025-10-05,2025-10-31,1582099,56,1581,3,USD,Delivered,657.0
1225011,1,2024-03-07,2024-04-03,1384111,45,1495,1,USD,Delivered,230.0
1225012,1,2024-12-05,2024-12-18,831208,34,741,4,EUR,Delivered,916.0
1225013,1,2024-07-26,2024-08-18,1382192,64,1853,2,USD,Delivered,3979.8
1225014,1,2024-06-03,2024-06-21,546334,20,71,4,EUR,Delivered,191.8
1225015,1,2024-08-06,2024-08-12,526271,23,993,2,EUR,Delivered,562.0
1225016,1,2024-11-10,2024-11-28,1654125,57,299,2,USD,Delivered,398.0
1225017,1,2025-01-06,2025-01-19,367753,8,1691,3,CAD,Delivered,16.17
1226000,1,2025-08-20,2025-09-04,1143517,42,1487,5,GBP,Delivered,1335.0
1226001,1,2025-04-02,2025-04-12,744459,30,416,2,EUR,Delivered,1938.0
1226003,1,2024-06-28,2024-06-29,85974,5,1646,2,AUD,Delivered,319.98
1226004,1,2024-11-06,2024-11-07,1996781,59,441,2,USD,Delivered,459.8
1226005,1,2024-06-12,2024-07-04,422854,0,1590,4,EUR,Delivered,91.56
1226006,1,2024-05-01,2024-05-12,1548927,55,574,3,USD,Delivered,327.0
1226007,1,2025-09-25,2025-10-23,104456,5,109,8,AUD,Delivered,1063.92
1226008,1,2024-06-11,2024-06-30,943159,42,2507,1,GBP,Delivered,4.74
1226009,1,2024-10-14,2024-11-05,345910,8,1415,3,CAD,Delivered,900.0
1226010,1,2025-11-10,2025-11-29,1463375,0,1454,1,USD,Delivered,199.0
1226011,1,2024-04-09,1900-01-01,209628,10,64,7,CAD,Lost,1267.0
1226013,1,2024-02-10,2024-03-05,251282,8,1427,1,CAD,Delivered,230.0
1226014,1,2025-04-29,2025-05-02,769090,0,1547,4,EUR,Delivered,1020.0
1226015,1,2025-01-23,2025-01-30,1540821,59,2490,3,USD,Delivered,44.97
1226016,1,2024-06-23,2024-07-04,1942072,55,2194,1,USD,Delivered,119.99
1226017,1,2025-08-21,1900-01-01,249269,9,1312,4,CAD,In Transit,820.0
1226018,1,2024-07-05,2024-07-13,1646713,53,2071,2,USD,Delivered,199.98
1226020,1,2025-04-03,2025-04-12,388302,0,602,6,CAD,Delivered,5994.0
1226021,1,2025-08-03,2025-08-17,1414248,44,438,2,USD,Delivered,1838.0
1226022,1,2024-03-28,2024-04-10,642856,15,338,1,EUR,Delivered,1199.0
1227002,1,2025-01-13,2025-01-27,1736495,65,1680,2,USD,Delivered,13.98
1227003,1,2024-06-30,1900-01-01,948656,36,1514,2,GBP,Lost,416.0
1227004,1,2025-10-01,2025-10-16,1713898,43,180,1,USD,Delivered,69.0
1227005,1,2025-11-24,2025-12-08,526851,0,347,4,EUR,Delivered,2344.0
1227007,1,2024-06-02,2024-06-23,1306550,66,1768,4,USD,Delivered,136.0
1227008,1,2024-10-26,1900-01-01,1495710,65,1922,4,USD,Lost,3596.0
1227010,1,2025-12-29,1900-01-01,253141,10,1660,4,CAD,Shipped,1159.96
1227011,1,2025-09-09,2025-09-30,454192,23,1501,2,EUR,Delivered,458.0
1227012,1,2024-06-22,2024-06-28,622003,14,85,3,EUR,Delivered,299.97
1227013,1,2025-01-08,2025-01-14,329905,10,495,3,CAD,Delivered,417.0
